"branch","sigma_3","sigma_1","sigma_n","tau","alpha_deg","beta_deg","beta_rad","sigma_n_pri","tau_pri"
"NGC",-19.9996584301015,75.5349380680581,-18.0997811647249,13.3377087357717,81.8930940292564,73.7861880585128,1.28781192411677,-0.904989058236246,0.666885436788583
"NGC",-19.9996550750712,75.5351032172414,-18.0952190007823,13.3533877079675,81.8833148905704,73.7666297811407,1.28747056778061,-0.904760950039114,0.667669385398375
"NGC",-19.9996516910757,75.5352693859088,-18.0906514285019,13.369065315811,81.8735357518843,73.7470715037686,1.28712921144445,-0.904532571425096,0.668453265790552
"NGC",-19.9996482778989,75.5354365791684,-18.086078447932,13.3847415586424,81.8637566131982,73.7275132263965,1.28678785510829,-0.9043039223966,0.669237077932121
"NGC",-19.9996448353233,75.5356048021481,-18.0815000591184,13.4004164358077,81.8539774745122,73.7079549490244,1.28644649877212,-0.904075002955919,0.670020821790386
"NGC",-19.99964136313,75.5357740599955,-18.0769162621044,13.4160899466588,81.8441983358261,73.6883966716523,1.28610514243596,-0.903845813105221,0.670804497332942
"NGC",-19.999637861099,75.5359443578785,-18.0723270569312,13.4317620905537,81.8344191971401,73.6688383942801,1.2857637860998,-0.903616352846558,0.671588104527684
"NGC",-19.9996343290084,75.5361157009848,-18.0677324436372,13.447432866856,81.824640058454,73.649280116908,1.28542242976364,-0.903386622181859,0.6723716433428
"NGC",-19.9996307666354,75.5362880945223,-18.0631324222586,13.4631022749356,81.814860919768,73.6297218395359,1.28508107342748,-0.90315662111293,0.67315511374678
"NGC",-19.9996271737555,75.5364615437189,-18.0585269928291,13.4787703141682,81.8050817810819,73.6101635621638,1.28473971709132,-0.902926349641455,0.673938515708408
"NGC",-19.999623550143,75.5366360538227,-18.0539161553799,13.4944369839354,81.7953026423958,73.5906052847916,1.28439836075515,-0.902695807768996,0.674721849196771
"NGC",-19.9996198955705,75.5368116301024,-18.0492999099398,13.5101022836251,81.7855235037098,73.5710470074195,1.28405700441899,-0.90246499549699,0.675505114181256
"NGC",-19.9996162098096,75.5369882778466,-18.0446782565349,13.5257662126311,81.7757443650237,73.5514887300474,1.28371564808283,-0.902233912826746,0.676288310631555
"NGC",-19.99961249263,75.5371660023644,-18.040051195189,13.5414287703532,81.7659652263376,73.5319304526753,1.28337429174667,-0.902002559759452,0.677071438517659
"NGC",-19.9996087438002,75.5373448089854,-18.0354187259233,13.5570899561973,81.7561860876516,73.5123721753032,1.28303293541051,-0.901770936296165,0.677854497809866
"NGC",-19.9996049630874,75.5375247030595,-18.0307808487563,13.5727497695756,81.7464069489655,73.4928138979311,1.28269157907434,-0.901539042437817,0.678637488478778
"NGC",-19.9996011502571,75.5377056899574,-18.0261375637042,13.5884082099061,81.7366278102795,73.473255620559,1.28235022273818,-0.90130687818521,0.679420410495306
"NGC",-19.9995973050734,75.5378877750703,-18.0214888707804,13.6040652766133,81.7268486715934,73.4536973431868,1.28200886640202,-0.90107444353902,0.680203263830665
"NGC",-19.9995934272991,75.5380709638098,-18.0168347699958,13.6197209691277,81.7170695329073,73.4341390658147,1.28166751006586,-0.90084173849979,0.680986048456383
"NGC",-19.9995895166952,75.5382552616087,-18.0121752613587,13.6353752868859,81.7072903942213,73.4145807884426,1.2813261537297,-0.900608763067934,0.681768764344294
"NGC",-19.9995855730216,75.5384406739202,-18.0075103448747,13.6510282293309,81.6975112555352,73.3950225110705,1.28098479739354,-0.900375517243733,0.682551411466545
"NGC",-19.9995815960364,75.5386272062184,-18.0028400205467,13.6666797959119,81.6877321168492,73.3754642336984,1.28064344105737,-0.900142001027337,0.683333989795594
"NGC",-19.9995775854964,75.5388148639984,-17.9981642883752,13.6823299860843,81.6779529781631,73.3559059563262,1.28030208472121,-0.899908214418762,0.684116499304213
"NGC",-19.9995735411567,75.5390036527761,-17.9934831483578,13.6979787993098,81.668173839477,73.3363476789541,1.27996072838505,-0.899674157417892,0.68489893996549
"NGC",-19.9995694627711,75.5391935780886,-17.9887966004895,13.7136262350565,81.658394700791,73.316789401582,1.27961937204889,-0.899439830024474,0.685681311752824
"NGC",-19.9995653500918,75.5393846454938,-17.9841046447624,13.7292722927987,81.6486155621049,73.2972311242099,1.27927801571273,-0.89920523223812,0.686463614639934
"NGC",-19.9995612028695,75.5395768605711,-17.9794072811661,13.7449169720171,81.6388364234189,73.2776728468377,1.27893665937657,-0.898970364058306,0.687245848600855
"NGC",-19.9995570208532,75.5397702289207,-17.9747045096874,13.7605602721989,81.6290572847328,73.2581145694656,1.2785953030404,-0.898735225484371,0.688028013609943
"NGC",-19.9995528037905,75.5399647561642,-17.9699963303103,13.7762021928374,81.6192781460468,73.2385562920935,1.27825394670424,-0.898499816515514,0.688810109641871
"NGC",-19.9995485514275,75.5401604479446,-17.965282743016,13.7918427334327,81.6094990073607,73.2189980147214,1.27791259036808,-0.898264137150799,0.689592136671635
"NGC",-19.9995442635087,75.5403573099261,-17.9605637477829,13.807481893491,81.5997198686746,73.1994397373493,1.27757123403192,-0.898028187389146,0.690374094674552
"NGC",-19.9995399397769,75.5405553477944,-17.9558393445867,13.8231196725253,81.5899407299886,73.1798814599772,1.27722987769576,-0.897791967229337,0.691155983626263
"NGC",-19.9995355799735,75.5407545672567,-17.9511095334002,13.8387560700547,81.5801615913025,73.160323182605,1.27688852135959,-0.897555476670011,0.691937803502733
"NGC",-19.9995311838382,75.5409549740417,-17.9463743141933,13.8543910856051,81.5703824526165,73.1407649052329,1.27654716502343,-0.897318715709666,0.692719554280254
"NGC",-19.9995267511092,75.5411565738998,-17.9416336869331,13.8700247187089,81.5606033139304,73.1212066278608,1.27620580868727,-0.897081684346657,0.693501235935443
"NGC",-19.9995222815231,75.5413593726028,-17.9368876515839,13.8856569689049,81.5508241752443,73.1016483504887,1.27586445235111,-0.896844382579193,0.694282848445246
"NGC",-19.9995177748147,75.5415633759445,-17.9321362081068,13.9012878357387,81.5410450365583,73.0820900731165,1.27552309601495,-0.896606810405341,0.695064391786935
"NGC",-19.9995132307174,75.5417685897404,-17.9273793564604,13.9169173187624,81.5312658978722,73.0625317957444,1.27518173967879,-0.896368967823018,0.695845865938118
"NGC",-19.999508648963,75.5419750198278,-17.9226170966,13.9325454175346,81.5214867591862,73.0429735183723,1.27484038334262,-0.89613085483,0.69662727087673
"NGC",-19.9995040292815,75.5421826720659,-17.9178494284782,13.9481721316208,81.5117076205001,73.0234152410002,1.27449902700646,-0.895892471423911,0.697408606581038
"NGC",-19.9994993714014,75.5423915523358,-17.9130763520446,13.9637974605929,81.501928481814,73.0038569636281,1.2741576706703,-0.895653817602228,0.698189873029646
"NGC",-19.9994946750494,75.5426016665409,-17.9082978672456,13.9794214040298,81.492149343128,72.984298686256,1.27381631433414,-0.89541489336228,0.69897107020149
"NGC",-19.9994899399507,75.5428130206063,-17.9035139740249,13.9950439615169,81.4823702044419,72.9647404088838,1.27347495799798,-0.895175698701244,0.699752198075844
"NGC",-19.9994851658287,75.5430256204795,-17.8987246723229,14.0106651326463,81.4725910657559,72.9451821315117,1.27313360166181,-0.894936233616147,0.700533256632317
"NGC",-19.9994803524053,75.5432394721301,-17.8939299620773,14.0262849170172,81.4628119270698,72.9256238541396,1.27279224532565,-0.894696498103865,0.701314245850859
"NGC",-19.9994754994006,75.5434545815501,-17.8891298432224,14.0419033142351,81.4530327883837,72.9060655767675,1.27245088898949,-0.894456492161118,0.702095165711757
"NGC",-19.999470606533,75.5436709547536,-17.8843243156895,14.0575203239128,81.4432536496977,72.8865072993954,1.27210953265333,-0.894216215784477,0.702876016195639
"NGC",-19.9994656735193,75.5438885977773,-17.8795133794071,14.0731359456695,81.4334745110116,72.8669490220232,1.27176817631717,-0.893975668970355,0.703656797283477
"NGC",-19.9994607000744,75.5441075166803,-17.8746970343002,14.0887501791317,81.4236953723256,72.8473907446511,1.27142681998101,-0.89373485171501,0.704437508956584
"NGC",-19.9994556859116,75.5443277175442,-17.8698752802909,14.1043630239324,81.4139162336395,72.827832467279,1.27108546364484,-0.893493764014544,0.705218151196619
"NGC",-19.9994506307427,75.544549206473,-17.865048117298,14.1199744797117,81.4041370949534,72.8082741899069,1.27074410730868,-0.893252405864902,0.705998723985584
"NGC",-19.9994455342773,75.5447719895936,-17.8602155452374,14.1355845461166,81.3943579562674,72.7887159125348,1.27040275097252,-0.893010777261872,0.706779227305828
"NGC",-19.9994403962237,75.5449960730556,-17.8553775640216,14.151193222801,81.3845788175813,72.7691576351626,1.27006139463636,-0.892768878201079,0.707559661140052
"NGC",-19.9994352162882,75.545221463031,-17.8505341735598,14.166800509426,81.3747996788953,72.7495993577905,1.2697200383002,-0.892526708677992,0.7083400254713
"NGC",-19.9994299941754,75.5454481657151,-17.8456853737584,14.1824064056594,81.3650205402092,72.7300410804184,1.26937868196403,-0.892284268687918,0.70912032028297
"NGC",-19.9994247295881,75.5456761873257,-17.84083116452,14.1980109111762,81.3552414015231,72.7104828030463,1.26903732562787,-0.892041558226,0.709900545558811
"NGC",-19.9994194222274,75.5459055341038,-17.8359715457444,14.2136140256585,81.3454622628371,72.6909245256742,1.26869596929171,-0.891798577287221,0.710680701282923
"NGC",-19.9994140717926,75.5461362123133,-17.831106517328,14.2292157487952,81.335683124151,72.671366248302,1.26835461295555,-0.891555325866398,0.711460787439762
"NGC",-19.9994086779812,75.5463682282412,-17.8262360791637,14.2448160802828,81.325903985465,72.6518079709299,1.26801325661939,-0.891311803958186,0.712240804014138
"NGC",-19.9994032404889,75.5466015881976,-17.8213602311414,14.2604150198243,81.3161248467789,72.6322496935578,1.26767190028323,-0.891068011557071,0.713020750991217
"NGC",-19.9993977590095,75.5468362985158,-17.8164789731475,14.2760125671304,81.3063457080928,72.6126914161857,1.26733054394706,-0.890823948657375,0.713800628356522
"NGC",-19.999392233235,75.5470723655525,-17.811592305065,14.2916087219187,81.2965665694068,72.5931331388136,1.2669891876109,-0.890579615253252,0.714580436095937
"NGC",-19.9993866628558,75.5473097956875,-17.8067002267737,14.3072034839141,81.2867874307207,72.5735748614414,1.26664783127474,-0.890335011338687,0.715360174195703
"NGC",-19.9993810475602,75.547548595324,-17.8018027381499,14.3227968528485,81.2770082920347,72.5540165840693,1.26630647493858,-0.890090136907495,0.716139842642425
"NGC",-19.9993753870348,75.547788770889,-17.7968998390665,14.3383888284614,81.2672291533486,72.5344583066972,1.26596511860242,-0.889844991953323,0.716919441423069
"NGC",-19.9993696809642,75.5480303288326,-17.7919915293929,14.3539794104993,81.2574500146625,72.5149000293251,1.26562376226626,-0.889599576469643,0.717698970524964
"NGC",-19.9993639290312,75.5482732756287,-17.7870778089952,14.3695685987161,81.2476708759765,72.495341751953,1.26528240593009,-0.889353890449758,0.718478429935804
"NGC",-19.9993581309169,75.5485176177747,-17.7821586777359,14.385156392873,81.2378917372904,72.4757834745808,1.26494104959393,-0.889107933886797,0.719257819643651
"NGC",-19.9993522863002,75.548763361792,-17.7772341354743,14.4007427927387,81.2281125986044,72.4562251972087,1.26459969325777,-0.888861706773713,0.720037139636933
"NGC",-19.9993463948584,75.5490105142253,-17.7723041820657,14.4163277980889,81.2183334599183,72.4366669198366,1.26425833692161,-0.888615209103286,0.720816389904446
"NGC",-19.9993404562667,75.5492590816436,-17.7673688173624,14.4319114087071,81.2085543212322,72.4171086424645,1.26391698058545,-0.888368440868119,0.721595570435357
"NGC",-19.9993344701985,75.5495090706395,-17.7624280412127,14.4474936243841,81.1987751825462,72.3975503650924,1.26357562424928,-0.888121402060636,0.722374681219203
"NGC",-19.9993284363252,75.5497604878297,-17.7574818534617,14.4630744449179,81.1889960438601,72.3779920877202,1.26323426791312,-0.887874092673086,0.723153722245895
"NGC",-19.9993223543163,75.5500133398549,-17.7525302539508,14.4786538701143,81.1792169051741,72.3584338103481,1.26289291157696,-0.887626512697538,0.723932693505716
"NGC",-19.9993162238394,75.5502676333799,-17.7475732425176,14.4942318997865,81.169437766488,72.338875532976,1.2625515552408,-0.887378662125878,0.724711594989324
"NGC",-19.9993100445602,75.5505233750935,-17.7426108189963,14.5098085337551,81.159658627802,72.3193172556039,1.26221019890464,-0.887130540949814,0.725490426687754
"NGC",-19.9993038161422,75.5507805717091,-17.7376429832174,14.5253837718484,81.1498794891159,72.2997589782318,1.26186884256848,-0.886882149160872,0.726269188592418
"NGC",-19.9992975382472,75.551039229964,-17.7326697350078,14.5409576139021,81.1401003504298,72.2802007008597,1.26152748623231,-0.886633486750392,0.727047880695107
"NGC",-19.999291210535,75.5512993566201,-17.7276910741907,14.5565300597598,81.1303212117438,72.2606424234875,1.26118612989615,-0.886384553709533,0.727826502987992
"NGC",-19.9992848326632,75.5515609584635,-17.7227070005853,14.5721011092725,81.1205420730577,72.2410841461154,1.26084477355999,-0.886135350029266,0.728605055463624
"NGC",-19.9992784042875,75.551824042305,-17.7177175140076,14.5876707622988,81.1107629343716,72.2215258687433,1.26050341722383,-0.885885875700378,0.729383538114938
"NGC",-19.9992719250618,75.55208861498,-17.7127226142694,14.603239018705,81.1009837956856,72.2019675913712,1.26016206088767,-0.885636130713468,0.730161950935251
"NGC",-19.9992653946377,75.5523546833481,-17.7077223011789,14.6188058783654,81.0912046569995,72.182409313999,1.2598207045515,-0.885386115058947,0.730940293918268
"NGC",-19.999258812665,75.552622254294,-17.7027165745407,14.6343713411616,81.0814255183135,72.1628510366269,1.25947934821534,-0.885135828727035,0.731718567058078
"NGC",-19.9992521787912,75.552891334727,-17.6977054341553,14.6499354069832,81.0716463796274,72.1432927592548,1.25913799187918,-0.884885271707765,0.732496770349158
"NGC",-19.9992454926621,75.5531619315813,-17.6926888798195,14.6654980757275,81.0618672409414,72.1237344818827,1.25879663554302,-0.884634443990976,0.733274903786374
"NGC",-19.9992387539211,75.5534340518158,-17.6876669113263,14.6810593472996,81.0520881022553,72.1041762045106,1.25845527920686,-0.884383345566315,0.734052967364982
"NGC",-19.9992319622097,75.5537077024145,-17.6826395284647,14.6966192216126,81.0423089635692,72.0846179271385,1.2581139228707,-0.884131976423237,0.734830961080631
"NGC",-19.9992251171674,75.5539828903863,-17.67760673102,14.7121776985872,81.0325298248832,72.0650596497663,1.25777256653453,-0.883880336551001,0.735608884929362
"NGC",-19.9992182184316,75.5542596227654,-17.6725685187734,14.7277347781522,81.0227506861971,72.0455013723942,1.25743121019837,-0.88362842593867,0.736386738907609
"NGC",-19.9992112656373,75.5545379066108,-17.6675248915023,14.743290460244,81.012971547511,72.0259430950221,1.25708985386221,-0.883376244575114,0.737164523012203
"NGC",-19.9992042584179,75.554817749007,-17.66247584898,14.7588447448074,81.003192408825,72.00638481765,1.25674849752605,-0.883123792449001,0.73794223724037
"NGC",-19.9991971964043,75.5550991570636,-17.657421390976,14.7743976317947,80.9934132701389,71.9868265402779,1.25640714118989,-0.882871069548803,0.738719881589736
"NGC",-19.9991900792254,75.5553821379158,-17.6523615172558,14.7899491211665,80.9836341314529,71.9672682629057,1.25606578485373,-0.88261807586279,0.739497456058327
"NGC",-19.9991829065079,75.5556666987239,-17.6472962275807,14.8054992128913,80.9738549927668,71.9477099855336,1.25572442851756,-0.882364811379034,0.740274960644566
"NGC",-19.9991756778766,75.5559528466738,-17.6422255217081,14.8210479069456,80.9640758540807,71.9281517081615,1.2553830721814,-0.882111276085404,0.741052395347282
"NGC",-19.9991683929538,75.5562405889772,-17.6371493993913,14.8365952033141,80.9542967153947,71.9085934307894,1.25504171584524,-0.881857469969565,0.741829760165705
"NGC",-19.9991610513598,75.556529932871,-17.6320678603796,14.8521411019894,80.9445175767086,71.8890351534173,1.25470035950908,-0.881603393018978,0.74260705509947
"NGC",-19.9991536527129,75.556820885618,-17.626980904418,14.8676856029724,80.9347384380226,71.8694768760451,1.25435900317292,-0.8813490452209,0.74338428014862
"NGC",-19.9991461966288,75.5571134545068,-17.6218885312476,14.8832287062721,80.9249592993365,71.849918598673,1.25401764683675,-0.881094426562382,0.744161435313603
"NGC",-19.9991386827214,75.5574076468517,-17.6167907406053,14.8987704119055,80.9151801606504,71.8303603213009,1.25367629050059,-0.880839537030266,0.744938520595277
"NGC",-19.9991311106022,75.557703469993,-17.6116875322237,14.9143107198982,80.9054010219644,71.8108020439288,1.25333493416443,-0.880584376611187,0.745715535994908
